# Created by CSS Data Browser Version 3.2.17.201410011619
# 
# Start Time : 2017/02/10 10:42:52.679545364
# End Time   : 2017/02/10 11:12:52.679552963
# Source     : Plot
# Format     : Exponential (4 digits)
# 
# Data is in TAB-delimited columns, should import into e.g. Excel

# Channel: uB_OnDetPower_TPCPS_2_7_604/CURR_READ
# Archives:
# 1) RDB2
#    URL: jdbc:postgresql://smc-priv/slowmoncon_archive
#    Key: 2
# 2) RDB
#    URL: jdbc:postgresql://near2-priv/slowmoncon_archive
#    Key: 1
# 
# Channel: uB_OnDetPower_TPCPS_2_7_604/SenseVOLT_READ
# Archives:
# 1) RDB2
#    URL: jdbc:postgresql://smc-priv/slowmoncon_archive
#    Key: 2
# 2) RDB
#    URL: jdbc:postgresql://near2-priv/slowmoncon_archive
#    Key: 1
# 

Time	uB_OnDetPower_TPCPS_2_7_604/CURR_READ Value	Negative Error	Positive Error	Severity	Status	uB_OnDetPower_TPCPS_2_7_604/SenseVOLT_READ Value	Negative Error	Positive Error	Severity	Status
2017/02/10 10:59:27.721317631	5.0589E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:28.221473512	5.0589E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:28.331351247	5.3693E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:29.221789683	5.3693E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:29.331826089	5.5593E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:30.132100879	5.9665E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:30.222114465	5.9665E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:30.932845862	6.6888E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:31.222051549	6.6888E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:31.732897488	7.1001E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:32.222189218	7.1001E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:32.722471849	7.1001E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:32.733719342	7.2069E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:33.534037077	7.9216E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:35.735832933	8.4155E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:36.136095089	8.5471E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:36.223227022	8.5471E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:36.723275497	8.5471E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:36.936719613	8.5401E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:37.223189002	8.5401E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:37.723493880	8.5401E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:37.737362962	9.1217E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:38.723708087	9.1217E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:38.738274831	8.7944E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:39.538517465	8.7929E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:39.723807462	8.7929E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:40.339449193	9.4597E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:41.224507258	9.4597E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:41.339834626	9.1876E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:42.140310619	9.5280E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:42.224864537	9.5280E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:42.940696280	9.5847E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:43.225032016	9.5847E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:43.725187850	9.5847E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:43.741535195	9.2974E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:44.541994955	9.6852E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:44.725367817	9.6852E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:45.542340853	9.7990E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:45.725674545	9.7990E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:46.342800688	9.6608E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:46.725829568	9.6608E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:47.143145947	8.9685E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:47.726038537	8.9685E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:48.144016392	1.0845E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:48.226517219	1.0845E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:48.944732010	1.0893E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:49.226546618	1.0893E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:49.726427011	1.0893E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:49.745240906	1.0460E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:50.726941955	1.0460E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:50.745939071	1.0410E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:51.727028829	1.0410E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:51.746647055	1.0320E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:52.547084253	1.0238E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:52.727072981	1.0238E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:53.227533224	1.0238E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:53.347335461	1.0266E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:54.148110574	8.4714E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:54.727813715	8.4714E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:54.948625984	8.7047E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:55.727797665	8.7047E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:55.749091497	9.4797E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:56.227872952	9.4797E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:56.728017626	9.4797E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:56.749898444	-2.3010E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:57.550088226	1.1186E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:57.728168494	1.1186E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:58.550542119	8.5309E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:58.728241350	8.5309E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:59.351284690	8.3610E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:59:59.728362638	8.3610E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:00.151565872	8.9169E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:00.228827853	8.9169E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:00:00.952069322	8.2053E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:00:01.228694488	8.2053E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:00:01.752434957	7.7909E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:00:02.228890228	7.7909E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:00:02.752869682	7.8177E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:00:03.229443318	7.8177E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:00:03.553168994	8.0468E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	MAJOR	LOLO_ALARM
2017/02/10 11:00:03.729172624	8.0468E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:04.554044508	9.0047E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:04.729195308	9.0047E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:05.729376338	9.0047E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:07.355258405	7.1947E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:07.730573155	7.1947E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:07.755359109	7.3660E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:08.230149355	7.3660E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:08.755916985	2.3659E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:09.556678597	7.7366E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:09.730520046	7.7366E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:10.556773209	5.7996E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:10.730437555	5.7996E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:11.357401117	1.1481E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:11.730454274	1.1481E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:12.158054241	9.8492E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:12.230615023	9.8492E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:12.958203747	9.8564E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:13.230825288	9.8564E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:13.958965077	1.5177E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:14.231147214	1.5177E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:14.759569390	7.7072E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:15.231148308	7.7072E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:15.559701798	7.7112E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:15.731511655	7.7112E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:16.360444222	7.5218E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:16.731408816	7.5218E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:17.231842031	7.5218E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:17.561075919	8.3518E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:18.361771850	8.5248E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:19.161825794	2.4151E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:19.232014010	2.4151E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:19.962563831	5.1082E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:20.232132626	5.1082E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:20.762992149	5.9628E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:21.232291973	5.9628E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:21.732562700	5.9628E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:21.763533021	6.4930E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:22.564654249	7.0713E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:22.732783417	7.0713E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:23.364899540	6.3220E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:23.732820315	6.3220E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:24.233323262	6.3220E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:24.365140165	6.8713E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:25.165813193	7.2404E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:25.233446003	7.2404E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:25.966565395	7.3619E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:26.233428017	7.3619E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:28.568042076	6.8594E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:28.734339709	6.8594E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:29.234522730	6.8594E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:29.368392201	7.1083E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:30.169043933	7.1066E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:30.234914007	7.1066E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:31.169764720	7.2512E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:31.235100323	7.2512E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:31.970216849	8.3490E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:32.235049802	8.3490E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:32.771055311	8.3684E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:33.235153488	8.3684E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:33.735238225	8.3684E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:33.771738453	9.7076E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:34.572269242	6.3045E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:34.735250532	6.3045E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:35.372798394	6.0179E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:35.735472851	6.0179E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:36.173299259	7.0214E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:36.235979878	7.0214E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:36.974336543	7.1511E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:37.236163241	7.1511E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:37.975067208	7.1563E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:38.236131894	7.1563E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:38.736325802	7.1563E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:38.975483981	7.7055E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:39.736630427	7.7055E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:39.775871178	7.1839E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:40.576389337	4.9013E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:40.736928596	4.9013E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:41.376642344	4.1717E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:41.736772416	4.1717E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:42.176979414	5.1677E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:42.237196340	5.1677E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:43.177600638	7.3275E-14	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:43.237359813	7.3275E-14	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:43.978163535	1.3455E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:44.237665844	1.3455E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:44.978684555	2.7210E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:45.237699916	2.7210E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:45.737797443	2.7210E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:45.779147743	-4.7295E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:46.579449744	-2.5697E-11	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:47.238407706	-2.5697E-11	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:47.579764901	6.2806E-11	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:47.738095335	6.2806E-11	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:48.238500245	6.2806E-11	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:48.380283997	-7.1439E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:49.180806761	1.6754E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:49.238714620	1.6754E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:49.981258860	5.6333E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:50.238945660	5.6333E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:50.781880999	5.6974E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:51.582530796	5.8370E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:51.739396036	5.8370E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:52.239361433	5.8370E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:52.583219857	5.9433E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:52.739524394	5.9433E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:53.583739013	5.8924E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:53.739510949	5.8924E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:54.239879415	5.8924E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:54.384198134	7.0360E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:55.184430527	-1.5225E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:55.240158966	-1.5225E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:56.184896760	1.8774E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:56.240129826	1.8774E-9	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:56.785350917	9.9614E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:57.240239930	9.9614E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:57.786225108	8.8106E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:58.586790588	8.4967E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:58.740612917	8.4967E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:59.587465344	8.3848E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:00:59.740646149	8.3848E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:01:00.387851193	7.6804E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:01:00.740881823	7.6804E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:01:01.188368411	5.5686E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:01:01.241311614	5.5686E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
2017/02/10 11:01:02.188927880	5.9135E-10	0	0	NONE	NO_ALARM	-5.0000E2	0	0	NONE	NO_ALARM
