# Created by CSS Data Browser Version 3.2.17.201410011619
# 
# Start Time : 2017/03/08 12:21:11.348324474
# End Time   : 2017/03/22 12:21:11.348343624
# Source     : Plot
# Format     : Decimal (4 digits)
# 
# Data is in TAB-delimited columns, should import into e.g. Excel

# Channel: uB_TPCDrift_HV01_keithleyPickOff/getVoltage
# Archives:
# 1) RDB2
#    URL: jdbc:postgresql://smc-priv/slowmoncon_archive
#    Key: 2
# 2) RDB
#    URL: jdbc:postgresql://near2-priv/slowmoncon_archive
#    Key: 1
# 

# Time	uB_TPCDrift_HV01_keithleyPickOff/getVoltage Value
2017/03/22 11:24:17.326535406	-216.5992
2017/03/22 11:24:18.323338489	-216.5997
2017/03/22 11:24:19.327085187	-216.5992
2017/03/22 11:24:20.325224581	-216.6000
2017/03/22 11:24:21.325778782	-216.6008
2017/03/22 11:24:22.322218329	-216.6015
2017/03/22 11:24:23.329918742	-216.6003
2017/03/22 11:24:24.322387377	-216.6009
2017/03/22 11:24:25.321188570	-216.6005
2017/03/22 11:24:26.325576843	-216.6006
2017/03/22 11:24:27.321030292	-216.6015
2017/03/22 11:24:29.328972114	-216.6013
2017/03/22 11:24:32.319978734	-216.6001
2017/03/22 11:24:33.319929385	-216.5994
2017/03/22 11:24:34.327271956	-216.6004
2017/03/22 11:24:35.319320503	-216.5996
2017/03/22 11:24:36.319270064	-216.5998
2017/03/22 11:24:37.327905353	-216.5982
2017/03/22 11:24:38.318612017	-216.5987
2017/03/22 11:24:39.318523916	-216.5988
2017/03/22 11:24:40.327095992	-216.5995
2017/03/22 11:24:41.318083603	-216.5996
2017/03/22 11:24:42.318434481	-216.5977
2017/03/22 11:24:44.317537631	-216.5982
2017/03/22 11:24:45.317479321	-216.5976
2017/03/22 11:24:46.317395097	-216.5980
2017/03/22 11:24:47.329779567	-216.5985
2017/03/22 11:24:48.323930248	-216.5976
2017/03/22 11:24:50.315858968	-216.5981
2017/03/22 11:24:51.316357587	-216.5978
2017/03/22 11:24:52.316101887	-216.5974
2017/03/22 11:24:53.323522930	-216.5976
2017/03/22 11:24:54.319134290	-216.5964
2017/03/22 11:24:55.315312751	-216.5974
2017/03/22 11:24:56.317277135	-216.5967
2017/03/22 11:24:57.317465864	-216.5962
2017/03/22 11:24:58.322058551	-216.5979
2017/03/22 11:24:59.324164135	-216.5973
2017/03/22 11:25:00.328657279	-216.5985
2017/03/22 11:25:01.323838623	-216.5984
2017/03/22 11:25:02.323403457	-216.5996
2017/03/22 11:25:03.330852474	-216.5986
2017/03/22 11:25:04.323162956	-216.5997
2017/03/22 11:25:05.323087328	-216.6003
2017/03/22 11:25:06.327914703	-216.5999
2017/03/22 11:25:07.330987615	-216.6005
2017/03/22 11:25:08.321980433	-216.5991
2017/03/22 11:25:09.327259744	-216.5989
2017/03/22 11:25:10.322134831	-216.5993
2017/03/22 11:25:11.322149542	-216.5982
2017/03/22 11:25:12.322049939	-216.5996
2017/03/22 11:25:13.321931928	-216.5995
2017/03/22 11:25:14.321361738	-216.5999
2017/03/22 11:25:15.320939289	-216.5994
2017/03/22 11:25:16.326555372	-216.5992
2017/03/22 11:25:17.320101050	-216.6003
2017/03/22 11:25:18.324498406	-216.5993
2017/03/22 11:25:19.324557683	-216.5997
2017/03/22 11:25:21.319287634	-216.6002
2017/03/22 11:25:22.330820427	-216.5996
2017/03/22 11:25:23.319601034	-216.5993
2017/03/22 11:25:24.319089213	-216.5982
2017/03/22 11:25:25.318956430	-216.5988
2017/03/22 11:25:26.318355119	-216.6002
2017/03/22 11:25:27.320899076	-216.5990
2017/03/22 11:25:28.317811873	-216.5984
2017/03/22 11:25:29.317692289	-216.5961
2017/03/22 11:25:30.324805500	-216.5977
2017/03/22 11:25:32.322329902	-216.5971
2017/03/22 11:25:33.326870154	-216.5964
2017/03/22 11:25:34.323510359	-216.5970
2017/03/22 11:25:35.316028645	-216.5971
2017/03/22 11:25:36.316077750	-216.5966
2017/03/22 11:25:39.320732439	-216.5967
2017/03/22 11:25:40.316121948	-216.5952
2017/03/22 11:25:41.318037652	-216.5963
2017/03/22 11:25:42.318349780	-216.5951
2017/03/22 11:25:43.314918660	-216.5969
2017/03/22 11:25:44.315021532	-216.5966
2017/03/22 11:25:45.324928347	-216.5964
2017/03/22 11:25:46.324508683	-216.5969
2017/03/22 11:25:47.327619620	-216.5980
2017/03/22 11:25:48.324534718	-216.5974
2017/03/22 11:25:49.331357055	-216.5965
2017/03/22 11:25:50.330502651	-216.5974
2017/03/22 11:25:51.323733111	-216.5968
2017/03/22 11:25:52.322906316	-216.5973
2017/03/22 11:25:53.322327771	-216.5975
2017/03/22 11:25:54.326320179	-216.5986
2017/03/22 11:25:55.322738898	-216.5972
2017/03/22 11:25:56.321959937	-216.5974
2017/03/22 11:25:57.324420701	-216.5975
2017/03/22 11:25:58.326601003	-216.5974
2017/03/22 11:25:59.321625525	-216.5972
2017/03/22 11:26:00.324666589	-216.5966
2017/03/22 11:26:01.320761856	-216.5965
2017/03/22 11:26:02.320466439	-216.5969
2017/03/22 11:26:03.320592683	-216.5957
2017/03/22 11:26:04.320588747	-216.5964
2017/03/22 11:26:05.320483090	-216.5956
2017/03/22 11:26:06.322515773	-216.5968
2017/03/22 11:26:07.320767063	-216.5963
2017/03/22 11:26:08.319610884	-216.5972
2017/03/22 11:26:09.318857354	-216.5984
2017/03/22 11:26:10.318504415	-216.5979
2017/03/22 11:26:11.318263248	-216.5992
2017/03/22 11:26:12.318233276	-216.5994
2017/03/22 11:26:13.318913179	-216.5985
2017/03/22 11:26:14.322009584	-216.5986
2017/03/22 11:26:15.318104125	-216.5992
2017/03/22 11:26:16.321371884	-216.5996
2017/03/22 11:26:17.317975398	-216.6001
2017/03/22 11:26:19.324409436	-216.5979
2017/03/22 11:26:20.316613596	-216.5997
2017/03/22 11:26:21.322480473	-216.5999
2017/03/22 11:26:22.319440498	-216.5998
2017/03/22 11:26:23.320636519	-216.5999
2017/03/22 11:26:24.315578816	-216.6000
2017/03/22 11:26:25.315627679	-216.5988
2017/03/22 11:26:26.315485934	-216.5992
2017/03/22 11:26:27.314813540	-216.5999
2017/03/22 11:26:28.314761045	-216.5992
2017/03/22 11:26:30.332563848	-216.5981
2017/03/22 11:26:31.324137695	-216.5998
2017/03/22 11:26:32.324522725	-216.5999
2017/03/22 11:26:33.328100857	-216.5998
2017/03/22 11:26:34.330247011	-216.6005
2017/03/22 11:26:35.323498543	-216.5996
2017/03/22 11:26:36.330985828	-216.5999
2017/03/22 11:26:37.325354001	-216.5996
2017/03/22 11:26:38.332092538	-216.5995
2017/03/22 11:26:39.330177320	-216.5978
2017/03/22 11:26:40.324417736	-216.5981
2017/03/22 11:26:41.322128567	-216.5986
2017/03/22 11:26:43.321515451	-216.5983
2017/03/22 11:26:44.321321998	-216.5978
2017/03/22 11:26:45.321270228	-216.5968
2017/03/22 11:26:46.321401681	-216.5977
2017/03/22 11:26:47.324809064	-216.5952
2017/03/22 11:26:48.323137737	-216.5974
2017/03/22 11:26:49.327993692	-216.5965
2017/03/22 11:26:50.328805469	-216.5975
2017/03/22 11:26:51.323019487	-216.5965
2017/03/22 11:26:52.319418830	-216.5973
2017/03/22 11:26:53.326402956	-216.5972
2017/03/22 11:26:54.323469910	-216.5976
2017/03/22 11:26:55.318662033	-216.5975
2017/03/22 11:26:56.322220790	-216.5971
2017/03/22 11:26:58.322973412	-216.5970
2017/03/22 11:26:59.318633697	-216.5964
2017/03/22 11:27:00.321005699	-216.5954
2017/03/22 11:27:01.317420301	-216.5965
2017/03/22 11:27:02.318117521	-216.5969
2017/03/22 11:27:03.320308360	-216.5965
2017/03/22 11:27:04.317020136	-216.5970
2017/03/22 11:27:06.316327701	-216.5978
2017/03/22 11:27:08.316045909	-216.5968
2017/03/22 11:27:09.321565479	-216.5970
2017/03/22 11:27:10.316741373	-216.5973
2017/03/22 11:27:11.316146119	-216.5971
2017/03/22 11:27:12.316110093	-216.5983
2017/03/22 11:27:13.321012066	-216.5979
2017/03/22 11:27:14.315015373	-216.5987
2017/03/22 11:27:15.315093420	-216.5993
2017/03/22 11:27:17.325738751	-216.6001
2017/03/22 11:27:18.323966307	-216.5995
2017/03/22 11:27:19.324127064	-216.6006
2017/03/22 11:27:20.325530042	-216.6002
2017/03/22 11:27:22.323006370	-216.6007
2017/03/22 11:27:23.329823622	-216.6000
2017/03/22 11:27:24.322886847	-216.5999
2017/03/22 11:27:25.322425769	-216.6009
2017/03/22 11:27:26.326748410	-216.6006
2017/03/22 11:27:27.335712118	-216.6011
2017/03/22 11:27:28.324008458	-216.6010
2017/03/22 11:27:29.321729825	-216.6008
2017/03/22 11:27:30.323240095	-216.6006
2017/03/22 11:27:31.325147808	-216.5996
2017/03/22 11:27:32.324310479	-216.5978
2017/03/22 11:27:33.328199228	-216.5992
2017/03/22 11:27:34.320755418	-216.5983
2017/03/22 11:27:35.319981909	-216.5986
2017/03/22 11:27:36.320003163	-216.5979
2017/03/22 11:27:37.320220837	-216.5984
2017/03/22 11:27:38.319783009	-216.5979
2017/03/22 11:27:39.325998043	-216.5970
2017/03/22 11:27:40.329978099	-216.5985
2017/03/22 11:27:41.318973900	-216.5981
2017/03/22 11:27:42.319037901	-216.5971
2017/03/22 11:27:43.325895236	-216.5965
2017/03/22 11:27:44.318208868	-216.5984
2017/03/22 11:27:45.317963707	-216.5979
2017/03/22 11:27:46.317737317	-216.5981
2017/03/22 11:27:47.321864627	-216.5985
2017/03/22 11:27:49.324968848	-216.5977
2017/03/22 11:27:50.325524504	-216.5984
2017/03/22 11:27:51.317229258	-216.5979
2017/03/22 11:27:52.316662099	-216.5978
2017/03/22 11:27:53.316784711	-216.5979
2017/03/22 11:27:55.315541163	-216.5955
2017/03/22 11:27:56.316691410	-216.5971
2017/03/22 11:27:57.324561486	-216.5968
2017/03/22 11:27:58.322548542	-216.5964
2017/03/22 11:27:59.315089474	-216.5961
2017/03/22 11:28:00.323043108	-216.5973
2017/03/22 11:28:01.315010763	-216.5966
2017/03/22 11:28:02.336442804	-216.5959
2017/03/22 11:28:03.331353497	-216.5972
2017/03/22 11:28:04.326543440	-216.5967
2017/03/22 11:28:05.324378034	-216.5966
2017/03/22 11:28:06.323753838	-216.5968
2017/03/22 11:28:07.327383436	-216.5960
2017/03/22 11:28:08.326557372	-216.5971
2017/03/22 11:28:09.323097069	-216.5975
2017/03/22 11:28:10.322511746	-216.5966
2017/03/22 11:28:11.322344088	-216.5986
2017/03/22 11:28:12.325561350	-216.5980
2017/03/22 11:28:13.325092644	-216.5985
2017/03/22 11:28:14.322091059	-216.5981
2017/03/22 11:28:15.321577304	-216.5984
2017/03/22 11:28:16.323741502	-216.5993
2017/03/22 11:28:17.330823353	-216.5985
2017/03/22 11:28:18.320822447	-216.6007
2017/03/22 11:28:19.321331725	-216.5988
2017/03/22 11:28:20.320756573	-216.5994
2017/03/22 11:28:21.319084278	-216.5977
2017/03/22 11:28:22.319971621	-216.6000
2017/03/22 11:28:23.325972071	-216.5990
2017/03/22 11:28:24.327200064	-216.5999
2017/03/22 11:28:25.319416333	-216.5993
2017/03/22 11:28:26.319458053	-216.6000
2017/03/22 11:28:27.326556374	-216.5992
2017/03/22 11:28:28.326701876	-216.5986
2017/03/22 11:28:29.322691668	-216.5997
2017/03/22 11:28:30.318385258	-216.5998
2017/03/22 11:28:31.320529959	-216.5992
2017/03/22 11:28:32.321474704	-216.5999
2017/03/22 11:28:33.323577989	-216.6006
2017/03/22 11:28:34.317634581	-216.6004
2017/03/22 11:28:36.317565558	-216.6001
2017/03/22 11:28:37.316826562	-216.5999
2017/03/22 11:28:38.316640378	-216.6006
2017/03/22 11:28:39.320238612	-216.6001
2017/03/22 11:28:40.324075048	-216.6012
2017/03/22 11:28:42.315373583	-216.6015
2017/03/22 11:28:43.323054989	-216.6020
2017/03/22 11:28:44.315394901	-216.6018
2017/03/22 11:28:45.314721054	-216.6024
2017/03/22 11:28:46.314595054	-216.6022
2017/03/22 11:28:47.324190408	-216.6030
2017/03/22 11:28:48.325013935	-216.6028
2017/03/22 11:28:50.333793395	-216.6030
2017/03/22 11:28:51.323347820	-216.6031
2017/03/22 11:28:52.330376268	-216.6036
2017/03/22 11:28:53.326436540	-216.6031
2017/03/22 11:28:54.323009177	-216.6033
2017/03/22 11:28:55.326386047	-216.6040
2017/03/22 11:28:56.322817968	-216.6022
2017/03/22 11:28:57.332411264	-216.6025
2017/03/22 11:28:59.329235483	-216.6023
2017/03/22 11:29:00.324103548	-216.6028
2017/03/22 11:29:01.321006420	-216.6022
2017/03/22 11:29:02.321212712	-216.6023
2017/03/22 11:29:03.320626178	-216.6030
2017/03/22 11:29:04.321390729	-216.6023
2017/03/22 11:29:05.320632358	-216.6032
2017/03/22 11:29:06.326282715	-216.6036
2017/03/22 11:29:07.320217725	-216.6025
2017/03/22 11:29:08.320309336	-216.6035
2017/03/22 11:29:09.319270262	-216.6032
2017/03/22 11:29:10.320636426	-216.6028
2017/03/22 11:29:11.319649181	-216.6032
2017/03/22 11:29:12.319028981	-216.6036
2017/03/22 11:29:13.327660035	-216.6029
2017/03/22 11:29:14.319161347	-216.6044
2017/03/22 11:29:15.318131111	-216.6034
2017/03/22 11:29:16.318110224	-216.6037
2017/03/22 11:29:17.317716477	-216.6034
2017/03/22 11:29:18.318303985	-216.6047
2017/03/22 11:29:20.318067729	-216.6046
2017/03/22 11:29:21.319966965	-216.6055
2017/03/22 11:29:22.316723913	-216.6041
2017/03/22 11:29:23.316386963	-216.6061
2017/03/22 11:29:24.321689405	-216.6053
2017/03/22 11:29:25.316211133	-216.6062
2017/03/22 11:29:26.316478700	-216.6061
2017/03/22 11:29:27.315883085	-216.6063
2017/03/22 11:29:28.319270369	-216.6060
2017/03/22 11:29:29.322910991	-216.6055
2017/03/22 11:29:30.315177276	-216.6034
2017/03/22 11:29:31.315014342	-216.6048
2017/03/22 11:29:32.323955891	-216.6046
2017/03/22 11:29:33.322078335	-216.6043
2017/03/22 11:29:34.332446049	-216.6047
2017/03/22 11:29:35.324939150	-216.6035
2017/03/22 11:29:36.326155518	-216.6031
2017/03/22 11:29:37.332356628	-216.6041
2017/03/22 11:29:38.324140944	-216.6045
2017/03/22 11:29:39.327547604	-216.6037
2017/03/22 11:29:40.330463940	-216.6049
2017/03/22 11:29:41.323218611	-216.6053
2017/03/22 11:29:42.322718421	-216.6040
2017/03/22 11:29:43.326216874	-216.6051
2017/03/22 11:29:44.322777281	-216.6048
2017/03/22 11:29:45.321826365	-216.6051
2017/03/22 11:29:46.326441094	-216.6059
2017/03/22 11:29:47.324381287	-216.6038
2017/03/22 11:29:48.321867242	-216.6066
2017/03/22 11:29:49.320992376	-216.6053
2017/03/22 11:29:50.326948990	-216.6056
2017/03/22 11:29:51.320959928	-216.6062
2017/03/22 11:29:52.326277752	-216.6063
2017/03/22 11:29:53.327388523	-216.6055
2017/03/22 11:29:54.320060606	-216.6052
2017/03/22 11:29:55.322950179	-216.6062
2017/03/22 11:29:56.319677458	-216.6061
2017/03/22 11:29:58.326587658	-216.6057
2017/03/22 11:29:59.318985939	-216.6055
2017/03/22 11:30:00.319010949	-216.6058
2017/03/22 11:30:01.327638613	-216.6047
2017/03/22 11:30:02.327840183	-216.6062
2017/03/22 11:30:03.318561505	-216.6065
2017/03/22 11:30:04.320881798	-216.6062
2017/03/22 11:30:05.317609199	-216.6054
2017/03/22 11:30:07.318742074	-216.6037
2017/03/22 11:30:09.323200168	-216.6056
2017/03/22 11:30:10.316818387	-216.6059
2017/03/22 11:30:11.316898375	-216.6049
2017/03/22 11:30:12.316247297	-216.6054
2017/03/22 11:30:14.315958728	-216.6064
2017/03/22 11:30:15.315965816	-216.6057
2017/03/22 11:30:16.315486697	-216.6054
2017/03/22 11:30:17.314857901	-216.6060
2017/03/22 11:30:18.317565586	-216.6067
2017/03/22 11:30:19.314877888	-216.6072
2017/03/22 11:30:21.324678326	-216.6071
2017/03/22 11:30:22.324399381	-216.6074
2017/03/22 11:30:23.323472442	-216.6070
2017/03/22 11:30:24.323465482	-216.6079
2017/03/22 11:30:25.323931166	-216.6073
2017/03/22 11:30:26.328184300	-216.6079
2017/03/22 11:30:27.324475386	-216.6090
2017/03/22 11:30:28.322390876	-216.6073
2017/03/22 11:30:29.326680460	-216.6084
2017/03/22 11:30:30.329664854	-216.6087
2017/03/22 11:30:31.325385085	-216.6084
2017/03/22 11:30:32.328249229	-216.6092
2017/03/22 11:30:33.326690040	-216.6093
2017/03/22 11:30:34.329163281	-216.6095
2017/03/22 11:30:35.321601888	-216.6091
2017/03/22 11:30:36.320490154	-216.6102
2017/03/22 11:30:37.327315888	-216.6105
2017/03/22 11:30:38.329795061	-216.6095
2017/03/22 11:30:39.324183945	-216.6096
2017/03/22 11:30:40.326918758	-216.6104
2017/03/22 11:30:41.319738459	-216.6102
2017/03/22 11:30:42.323486374	-216.6091
2017/03/22 11:30:43.325369021	-216.6099
2017/03/22 11:30:44.324952147	-216.6096
2017/03/22 11:30:46.318550813	-216.6101
2017/03/22 11:30:47.318584785	-216.6091
2017/03/22 11:30:48.325080161	-216.6102
2017/03/22 11:30:49.322009554	-216.6101
2017/03/22 11:30:50.321516993	-216.6088
2017/03/22 11:30:51.317453021	-216.6087
2017/03/22 11:30:52.326309560	-216.6084
2017/03/22 11:30:53.316850809	-216.6097
2017/03/22 11:30:54.317462660	-216.6093
2017/03/22 11:30:55.320167682	-216.6098
2017/03/22 11:30:57.325692284	-216.6088
2017/03/22 11:30:58.316296747	-216.6095
2017/03/22 11:30:59.320284435	-216.6087
2017/03/22 11:31:00.324302398	-216.6088
2017/03/22 11:31:01.315469601	-216.6082
2017/03/22 11:31:02.324128267	-216.6079
2017/03/22 11:31:03.314417029	-216.6086
2017/03/22 11:31:04.315513390	-216.6080
2017/03/22 11:31:05.316627795	-216.6085
2017/03/22 11:31:06.327715557	-216.6089
2017/03/22 11:31:07.326126941	-216.6079
2017/03/22 11:31:08.326432657	-216.6077
2017/03/22 11:31:09.324258293	-216.6082
2017/03/22 11:31:10.324838173	-216.6087
2017/03/22 11:31:11.326920510	-216.6078
2017/03/22 11:31:12.323594266	-216.6085
2017/03/22 11:31:13.322943795	-216.6090
2017/03/22 11:31:14.322488775	-216.6093
2017/03/22 11:31:15.322444638	-216.6088
2017/03/22 11:31:16.322483212	-216.6083
2017/03/22 11:31:17.324987333	-216.6097
2017/03/22 11:31:18.322245142	-216.6093
2017/03/22 11:31:19.321460252	-216.6102
2017/03/22 11:31:20.323970791	-216.6088
2017/03/22 11:31:21.321189848	-216.6102
2017/03/22 11:31:22.320970364	-216.6091
2017/03/22 11:31:23.327900846	-216.6097
2017/03/22 11:31:24.320272245	-216.6095
2017/03/22 11:31:25.320283692	-216.6087
2017/03/22 11:31:26.319800820	-216.6083
2017/03/22 11:31:28.319048933	-216.6093
2017/03/22 11:31:29.319335756	-216.6087
2017/03/22 11:31:30.326029372	-216.6086
2017/03/22 11:31:31.319169135	-216.6093
2017/03/22 11:31:32.330911189	-216.6082
2017/03/22 11:31:33.318986166	-216.6098
2017/03/22 11:31:34.321056515	-216.6105
2017/03/22 11:31:35.317880553	-216.6102
2017/03/22 11:31:37.326850141	-216.6101
2017/03/22 11:31:38.317196425	-216.6088
2017/03/22 11:31:39.317054079	-216.6102
2017/03/22 11:31:40.321137435	-216.6100
2017/03/22 11:31:41.316940135	-216.6095
2017/03/22 11:31:42.316167718	-216.6098
2017/03/22 11:31:43.316913623	-216.6092
2017/03/22 11:31:44.320356130	-216.6087
2017/03/22 11:31:46.316278176	-216.6084
2017/03/22 11:31:47.321116333	-216.6087
2017/03/22 11:31:48.314647001	-216.6081
2017/03/22 11:31:49.324055625	-216.6091
2017/03/22 11:31:50.314965981	-216.6092
2017/03/22 11:31:51.332460171	-216.6088
2017/03/22 11:31:52.324621104	-216.6083
2017/03/22 11:31:53.332510316	-216.6087
2017/03/22 11:31:54.331614621	-216.6079
2017/03/22 11:31:56.330118106	-216.6080
2017/03/22 11:31:57.322744173	-216.6078
2017/03/22 11:31:58.322823558	-216.6070
2017/03/22 11:31:59.323012293	-216.6074
2017/03/22 11:32:01.322475961	-216.6075
2017/03/22 11:32:02.321998903	-216.6073
2017/03/22 11:32:03.321912866	-216.6069
2017/03/22 11:32:04.321275717	-216.6072
2017/03/22 11:32:05.320994714	-216.6067
2017/03/22 11:32:06.321393311	-216.6066
2017/03/22 11:32:07.321468095	-216.6077
2017/03/22 11:32:08.321683350	-216.6066
2017/03/22 11:32:09.320187133	-216.6064
2017/03/22 11:32:10.320215778	-216.6055
2017/03/22 11:32:11.320669838	-216.6064
2017/03/22 11:32:12.319748713	-216.6059
2017/03/22 11:32:13.319924612	-216.6060
2017/03/22 11:32:14.319648818	-216.6062
2017/03/22 11:32:15.319522336	-216.6059
2017/03/22 11:32:16.319837134	-216.6064
2017/03/22 11:32:17.318801935	-216.6070
2017/03/22 11:32:19.317974970	-216.6069
2017/03/22 11:32:20.318714094	-216.6059
2017/03/22 11:32:21.317845042	-216.6055
2017/03/22 11:32:22.323341123	-216.6057
2017/03/22 11:32:23.324320627	-216.6051
2017/03/22 11:32:24.317083534	-216.6054
2017/03/22 11:32:25.316795993	-216.6059
2017/03/22 11:32:26.316807442	-216.6054
2017/03/22 11:32:27.321369981	-216.6049
2017/03/22 11:32:28.321698101	-216.6038
2017/03/22 11:32:29.315927865	-216.6048
2017/03/22 11:32:30.318737637	-216.6046
2017/03/22 11:32:31.315962024	-216.6041
2017/03/22 11:32:32.325370648	-216.6047
2017/03/22 11:32:33.318144818	-216.6039
2017/03/22 11:32:34.314553856	-216.6043
2017/03/22 11:32:35.314320686	-216.6046
2017/03/22 11:32:36.315021181	-216.6047
2017/03/22 11:32:38.323749061	-216.6049
2017/03/22 11:32:39.334373626	-216.6050
2017/03/22 11:32:40.333530732	-216.6042
2017/03/22 11:32:41.323389719	-216.6040
2017/03/22 11:32:42.323576033	-216.6041
2017/03/22 11:32:43.327173667	-216.6050
2017/03/22 11:32:44.327260075	-216.6049
2017/03/22 11:32:45.322619923	-216.6051
2017/03/22 11:32:46.326569344	-216.6057
2017/03/22 11:32:47.323966538	-216.6058
2017/03/22 11:32:48.326035193	-216.6065
2017/03/22 11:32:49.328845330	-216.6063
2017/03/22 11:32:50.323779398	-216.6060
2017/03/22 11:32:51.321659649	-216.6072
2017/03/22 11:32:52.321078327	-216.6080
2017/03/22 11:32:53.320777465	-216.6068
2017/03/22 11:32:54.323552482	-216.6066
2017/03/22 11:32:56.320457601	-216.6064
2017/03/22 11:32:57.323234314	-216.6068
2017/03/22 11:32:59.319306281	-216.6066
2017/03/22 11:33:00.319402499	-216.6067
2017/03/22 11:33:01.323498934	-216.6063
2017/03/22 11:33:02.321676480	-216.6062
2017/03/22 11:33:03.319187023	-216.6066
2017/03/22 11:33:04.322819290	-216.6062
2017/03/22 11:33:05.318486968	-216.6060
2017/03/22 11:33:06.318258766	-216.6062
2017/03/22 11:33:07.317822880	-216.6053
2017/03/22 11:33:08.318436426	-216.6052
2017/03/22 11:33:09.318265865	-216.6049
2017/03/22 11:33:10.316603141	-216.6039
2017/03/22 11:33:11.316512263	-216.6043
2017/03/22 11:33:12.317095050	-216.6033
2017/03/22 11:33:13.317298923	-216.6036
2017/03/22 11:33:14.316360482	-216.6026
2017/03/22 11:33:15.318396806	-216.6033
2017/03/22 11:33:16.318465291	-216.6042
2017/03/22 11:33:17.315447848	-216.6038
2017/03/22 11:33:18.315499138	-216.6035
2017/03/22 11:33:19.314588188	-216.6048
2017/03/22 11:33:20.315569870	-216.6058
2017/03/22 11:33:21.314713898	-216.6056
2017/03/22 11:33:22.323319524	-216.6060
2017/03/22 11:33:23.331309127	-216.6059
2017/03/22 11:33:24.324376959	-216.6069
2017/03/22 11:33:25.324255444	-216.6071
2017/03/22 11:33:26.323886284	-216.6077
2017/03/22 11:33:27.327114207	-216.6065
2017/03/22 11:33:28.323057383	-216.6060
2017/03/22 11:33:29.327104652	-216.6063
2017/03/22 11:33:30.329956931	-216.6065
2017/03/22 11:33:31.323075383	-216.6071
2017/03/22 11:33:32.322014149	-216.6068
2017/03/22 11:33:33.326910314	-216.6060
2017/03/22 11:33:34.325954072	-216.6074
2017/03/22 11:33:35.325003039	-216.6065
2017/03/22 11:33:36.326168185	-216.6071
2017/03/22 11:33:37.325372518	-216.6075
2017/03/22 11:33:38.328104184	-216.6077
2017/03/22 11:33:39.320574764	-216.6073
2017/03/22 11:33:40.320952285	-216.6076
2017/03/22 11:33:41.320230940	-216.6066
2017/03/22 11:33:42.320057318	-216.6067
2017/03/22 11:33:43.319419649	-216.6064
2017/03/22 11:33:44.319424041	-216.6063
2017/03/22 11:33:45.319472997	-216.6064
2017/03/22 11:33:46.329238461	-216.6067
2017/03/22 11:33:47.323325418	-216.6059
2017/03/22 11:33:48.326754328	-216.6064
2017/03/22 11:33:49.323174956	-216.6048
2017/03/22 11:33:50.318922767	-216.6063
2017/03/22 11:33:51.318191247	-216.6061
2017/03/22 11:33:52.326686762	-216.6068
2017/03/22 11:33:53.325841290	-216.6072
2017/03/22 11:33:54.325019069	-216.6078
2017/03/22 11:33:55.317346718	-216.6077
2017/03/22 11:33:56.317265857	-216.6075
2017/03/22 11:33:57.323608134	-216.6076
2017/03/22 11:33:58.317039104	-216.6069
2017/03/22 11:34:00.316595709	-216.6071
2017/03/22 11:34:01.316078412	-216.6070
2017/03/22 11:34:02.316278981	-216.6074
2017/03/22 11:34:03.315994192	-216.6071
2017/03/22 11:34:04.315056444	-216.6074
2017/03/22 11:34:05.317834092	-216.6064
2017/03/22 11:34:06.315196981	-216.6067
2017/03/22 11:34:07.324292171	-216.6078
2017/03/22 11:34:08.316378110	-216.6081
2017/03/22 11:34:09.326730050	-216.6074
2017/03/22 11:34:10.326489219	-216.6075
2017/03/22 11:34:11.328495840	-216.6070
2017/03/22 11:34:12.328165759	-216.6072
2017/03/22 11:34:13.323516490	-216.6079
2017/03/22 11:34:14.322899046	-216.6072
2017/03/22 11:34:15.323865920	-216.6073
2017/03/22 11:34:16.323525911	-216.6076
2017/03/22 11:34:18.323068832	-216.6083
2017/03/22 11:34:19.327382967	-216.6072
2017/03/22 11:34:20.324058627	-216.6069
2017/03/22 11:34:21.326290367	-216.6064
2017/03/22 11:34:22.321371536	-216.6049
2017/03/22 11:34:23.324838592	-216.6059
2017/03/22 11:34:24.321693355	-216.6066
2017/03/22 11:34:25.320933258	-216.6054
2017/03/22 11:34:26.320436911	-216.6049
2017/03/22 11:34:27.320790549	-216.6066
2017/03/22 11:34:28.319931636	-216.6063
2017/03/22 11:34:29.324301475	-216.6066
2017/03/22 11:34:30.320128968	-216.6072
2017/03/22 11:34:31.323961255	-216.6065
2017/03/22 11:34:32.318977637	-216.6067
2017/03/22 11:34:33.318920632	-216.6070
2017/03/22 11:34:34.318638749	-216.6077
2017/03/22 11:34:35.318882914	-216.6076
2017/03/22 11:34:36.318798299	-216.6071
2017/03/22 11:34:37.317782687	-216.6073
2017/03/22 11:34:38.321311866	-216.6079
2017/03/22 11:34:40.323659530	-216.6080
2017/03/22 11:34:41.317800012	-216.6078
2017/03/22 11:34:42.316844585	-216.6089
2017/03/22 11:34:43.323840668	-216.6080
2017/03/22 11:34:44.320962815	-216.6094
2017/03/22 11:34:45.316322387	-216.6085
2017/03/22 11:34:46.315877023	-216.6074
2017/03/22 11:34:47.320206900	-216.6080
2017/03/22 11:34:48.323375573	-216.6081
2017/03/22 11:34:49.319981239	-216.6085
2017/03/22 11:34:50.315674193	-216.6089
2017/03/22 11:34:51.314879705	-216.6085
2017/03/22 11:34:52.323320847	-216.6079
2017/03/22 11:34:53.314604878	-216.6080
2017/03/22 11:34:54.320898716	-216.6076
