# Created by CSS Data Browser Version 3.2.17.201410011619
# 
# Start Time : 2017/02/24 10:10:54.038555704
# End Time   : 2017/02/24 10:40:54.038568049
# Source     : Plot
# Format     : Decimal (4 digits)
# 
# Data is in TAB-delimited columns, should import into e.g. Excel

# Channel: uB_OnDetPower_TPCPS_2_7_604/CURR_READ
# Archives:
# 1) RDB2
#    URL: jdbc:postgresql://smc-priv/slowmoncon_archive
#    Key: 2
# 2) RDB
#    URL: jdbc:postgresql://near2-priv/slowmoncon_archive
#    Key: 1
# 
# Channel: uB_OnDetPower_TPCPS_2_7_604/SenseVOLT_READ
# Archives:
# 1) RDB2
#    URL: jdbc:postgresql://smc-priv/slowmoncon_archive
#    Key: 2
# 2) RDB
#    URL: jdbc:postgresql://near2-priv/slowmoncon_archive
#    Key: 1
# 
# Channel: uB_TPCDrift_HV01_keithleyPickOff/getVoltage
# Archives:
# 1) RDB2
#    URL: jdbc:postgresql://smc-priv/slowmoncon_archive
#    Key: 2
# 2) RDB
#    URL: jdbc:postgresql://near2-priv/slowmoncon_archive
#    Key: 1
# 
# Channel: R (Gigaohms(
# 

Time	uB_OnDetPower_TPCPS_2_7_604/CURR_READ Value	uB_OnDetPower_TPCPS_2_7_604/SenseVOLT_READ Value	uB_TPCDrift_HV01_keithleyPickOff/getVoltage Value	R (Gigaohms( Value
2017/02/24 10:26:13.593919752	-0.0000	-900.0119	-2.7560	17.0985
2017/02/24 10:26:13.854514757	-0.0000	-900.0118	-2.7560	17.0985
2017/02/24 10:26:14.354724309	-0.0000	-900.0115	-2.7560	17.0985
2017/02/24 10:26:14.523386986	-0.0000	-900.0115	-2.7562	17.0985
2017/02/24 10:26:14.594136351	-0.0000	-900.0115	-2.7562	17.0982
2017/02/24 10:26:15.354959325	-0.0000	-900.0113	-2.7562	17.0982
2017/02/24 10:26:15.394282416	-0.0000	-900.0113	-2.7562	17.0994
2017/02/24 10:26:15.518464573	-0.0000	-900.0113	-2.7563	17.0994
2017/02/24 10:26:16.194997556	-0.0000	-900.0113	-2.7563	17.1032
2017/02/24 10:26:16.355196963	-0.0000	-900.0111	-2.7563	17.1032
2017/02/24 10:26:16.515596464	-0.0000	-900.0111	-2.7564	17.1032
2017/02/24 10:26:16.995182690	-0.0000	-900.0111	-2.7564	17.1018
2017/02/24 10:26:17.355256171	-0.0000	-900.0109	-2.7564	17.1018
2017/02/24 10:26:17.520710268	-0.0000	-900.0109	-2.7566	17.1018
2017/02/24 10:26:17.795319598	-0.0000	-900.0109	-2.7566	17.0968
2017/02/24 10:26:17.855383023	-0.0000	-900.0092	-2.7566	17.0968
2017/02/24 10:26:18.515377214	-0.0000	-900.0092	-2.7567	17.0968
2017/02/24 10:26:18.795880235	-0.0000	-900.0092	-2.7567	17.0977
2017/02/24 10:26:18.855493305	-0.0000	-900.0086	-2.7567	17.0977
2017/02/24 10:26:19.515608721	-0.0000	-900.0086	-2.7568	17.0977
2017/02/24 10:26:19.596218721	-0.0000	-900.0086	-2.7568	17.0938
2017/02/24 10:26:19.855732255	-0.0000	-900.0081	-2.7568	17.0938
2017/02/24 10:26:20.516389286	-0.0000	-900.0081	-2.7569	17.0938
2017/02/24 10:26:20.596534435	-0.0000	-900.0081	-2.7569	17.0938
2017/02/24 10:26:20.856013439	-0.0000	-900.0076	-2.7569	17.0938
2017/02/24 10:26:21.196814956	-0.0000	-900.0076	-2.7569	17.0948
2017/02/24 10:26:21.355748400	-0.0000	-900.0072	-2.7569	17.0948
2017/02/24 10:26:21.513925400	-0.0000	-900.0072	-2.7569	17.0948
2017/02/24 10:26:22.197339437	-0.0000	-900.0072	-2.7569	1.6203
2017/02/24 10:26:22.356368619	-0.0000	-904.5014	-2.7569	1.6284
2017/02/24 10:26:22.513803907	-0.0000	-904.5014	-2.7573	1.6284
2017/02/24 10:26:22.997566286	-0.0000	-904.5014	-2.7573	1.6302
2017/02/24 10:26:23.356482591	-0.0000	-913.2640	-2.7573	1.6460
2017/02/24 10:26:23.528016873	-0.0000	-913.2640	-2.7581	1.6460
2017/02/24 10:26:23.798157609	-0.0000	-913.2640	-2.7581	1.6476
2017/02/24 10:26:24.356628176	-0.0000	-922.0237	-2.7581	1.6634
2017/02/24 10:26:24.530051164	-0.0000	-922.0237	-2.7596	1.6634
2017/02/24 10:26:24.798354939	-0.0000	-922.0237	-2.7596	1.6653
2017/02/24 10:26:24.856842934	-0.0000	-930.7806	-2.7596	1.6811
2017/02/24 10:26:25.513423687	-0.0000	-930.7806	-2.7619	1.6811
2017/02/24 10:26:25.598912085	-0.0000	-930.7806	-2.7619	1.6829
2017/02/24 10:26:25.856924279	-0.0000	-938.8834	-2.7619	1.6976
2017/02/24 10:26:26.522508649	-0.0000	-938.8834	-2.7652	1.6976
2017/02/24 10:26:26.599288306	-0.0000	-938.8834	-2.7652	1.6995
2017/02/24 10:26:26.856899377	-0.0000	-947.6251	-2.7652	1.7153
2017/02/24 10:26:27.357253520	-0.0000	-955.8975	-2.7652	1.7303
2017/02/24 10:26:27.399642883	-0.0000	-955.8975	-2.7652	1.7321
2017/02/24 10:26:27.513067233	-0.0000	-955.8975	-2.7694	1.7321
2017/02/24 10:26:28.000241944	-0.0000	-955.8975	-2.7694	1.7333
2017/02/24 10:26:28.357313347	-0.0000	-962.3247	-2.7694	1.7450
2017/02/24 10:26:28.522686720	-0.0000	-962.3247	-2.7748	1.7450
2017/02/24 10:26:29.525303367	-0.0000	-962.3247	-2.7813	1.7450
2017/02/24 10:26:30.534691922	-0.0000	-962.3247	-2.7890	1.7450
2017/02/24 10:26:31.001693333	-0.0000	-962.3247	-2.7890	1.7507
2017/02/24 10:26:31.357838142	-0.0000	-987.2453	-2.7890	1.7960
2017/02/24 10:26:31.525238033	-0.0000	-987.2453	-2.7977	1.7960
2017/02/24 10:26:31.601620094	-0.0000	-987.2453	-2.7977	1.7980
2017/02/24 10:26:31.857841545	-0.0000	-995.9949	-2.7977	1.8139
2017/02/24 10:26:32.401841988	-0.0000	-995.9949	-2.7977	1.8148
2017/02/24 10:26:32.531591636	-0.0000	-995.9949	-2.8077	1.8148
2017/02/24 10:26:32.857980474	-0.0000	-999.9329	-2.8077	1.8220
2017/02/24 10:26:33.358127032	-0.0000	-999.9470	-2.8077	1.8220
2017/02/24 10:26:33.402513168	-0.0000	-999.9470	-2.8077	1.8220
2017/02/24 10:26:33.525021931	-0.0000	-999.9470	-2.8182	1.8220
2017/02/24 10:26:34.202592559	-0.0000	-999.9470	-2.8182	1.8220
2017/02/24 10:26:34.358520685	-0.0000	-999.9527	-2.8182	1.8220
2017/02/24 10:26:34.527294176	-0.0000	-999.9527	-2.8292	1.8220
2017/02/24 10:26:35.003191841	-0.0000	-999.9527	-2.8292	16.5540
2017/02/24 10:26:35.358267988	-0.0000	-999.9577	-2.8292	16.5540
2017/02/24 10:26:35.524263674	-0.0000	-999.9577	-2.8407	16.5540
2017/02/24 10:26:36.521040142	-0.0000	-999.9577	-2.8521	16.5540
2017/02/24 10:26:37.204302370	-0.0000	-999.9577	-2.8521	16.6579
2017/02/24 10:26:37.358933775	-0.0000	-999.9617	-2.8521	16.6579
2017/02/24 10:26:37.404307688	-0.0000	-999.9617	-2.8521	16.6874
2017/02/24 10:26:37.524357946	-0.0000	-999.9617	-2.8637	16.6874
2017/02/24 10:26:37.858642380	-0.0000	-999.9673	-2.8637	16.6875
2017/02/24 10:26:38.531925675	-0.0000	-999.9673	-2.8753	16.6875
2017/02/24 10:26:38.604467286	-0.0000	-999.9673	-2.8753	16.7209
2017/02/24 10:26:38.859102397	-0.0000	-999.9630	-2.8753	16.7209
2017/02/24 10:26:39.359091265	-0.0000	-999.9665	-2.8753	16.7209
2017/02/24 10:26:39.404944756	-0.0000	-999.9665	-2.8753	16.7595
2017/02/24 10:26:39.523196554	-0.0000	-999.9665	-2.8864	16.7595
2017/02/24 10:26:40.525022555	-0.0000	-999.9665	-2.8973	16.7595
2017/02/24 10:26:41.523140422	-0.0000	-999.9665	-2.9079	16.7595
2017/02/24 10:26:42.006114437	-0.0000	-999.9665	-2.9079	16.8439
2017/02/24 10:26:42.359743109	-0.0000	-999.9755	-2.9079	16.8441
2017/02/24 10:26:42.527566391	-0.0000	-999.9755	-2.9181	16.8441
2017/02/24 10:26:42.606197605	-0.0000	-999.9755	-2.9181	16.8807
2017/02/24 10:26:42.859783915	-0.0000	-999.9728	-2.9181	16.8807
2017/02/24 10:26:43.522278384	-0.0000	-999.9728	-2.9277	16.8807
2017/02/24 10:26:43.606522999	-0.0000	-999.9728	-2.9277	16.9242
2017/02/24 10:26:43.859838473	-0.0000	-999.9724	-2.9277	16.9242
2017/02/24 10:26:44.406879872	-0.0000	-999.9724	-2.9277	16.9301
2017/02/24 10:26:44.527818453	-0.0000	-999.9724	-2.9368	16.9301
2017/02/24 10:26:44.860038976	-0.0000	-999.9725	-2.9368	16.9301
2017/02/24 10:26:45.207465441	-0.0000	-999.9725	-2.9368	16.9346
2017/02/24 10:26:45.360092318	-0.0000	-999.9722	-2.9368	16.9345
2017/02/24 10:26:45.521857749	-0.0000	-999.9722	-2.9453	16.9345
2017/02/24 10:26:46.207860894	-0.0000	-999.9722	-2.9453	16.9561
2017/02/24 10:26:46.521888958	-0.0000	-999.9722	-2.9535	16.9561
2017/02/24 10:26:46.808356463	-0.0000	-999.9722	-2.9535	16.9586
2017/02/24 10:26:47.360231482	-0.0000	-999.9720	-2.9535	16.9586
2017/02/24 10:26:47.521840730	-0.0000	-999.9720	-2.9612	16.9586
2017/02/24 10:26:47.808653573	-0.0000	-999.9720	-2.9612	16.9673
2017/02/24 10:26:47.860495839	-0.0000	-999.9718	-2.9612	16.9673
2017/02/24 10:26:48.518223146	-0.0000	-999.9718	-2.9684	16.9673
2017/02/24 10:26:48.608987656	-0.0000	-999.9718	-2.9684	16.9844
2017/02/24 10:26:48.860624076	-0.0000	-999.9722	-2.9684	16.9845
2017/02/24 10:26:49.526104153	-0.0000	-999.9722	-2.9753	16.9845
2017/02/24 10:26:49.609045544	-0.0000	-999.9722	-2.9753	16.9951
2017/02/24 10:26:49.860657143	-0.0000	-999.9723	-2.9753	16.9951
2017/02/24 10:26:50.523046523	-0.0000	-999.9723	-2.9817	16.9951
2017/02/24 10:26:50.609612183	-0.0000	-999.9723	-2.9817	17.0090
2017/02/24 10:26:50.861303616	-0.0000	-999.9726	-2.9817	17.0090
2017/02/24 10:26:51.209856889	-0.0000	-999.9726	-2.9817	17.0235
2017/02/24 10:26:51.361083275	-0.0000	-999.9727	-2.9817	17.0235
2017/02/24 10:26:51.521231480	-0.0000	-999.9727	-2.9876	17.0235
2017/02/24 10:26:52.010424204	-0.0000	-999.9727	-2.9876	17.0240
2017/02/24 10:26:52.361322659	-0.0000	-999.9723	-2.9876	17.0240
2017/02/24 10:26:52.517377876	-0.0000	-999.9723	-2.9932	17.0240
2017/02/24 10:26:52.810618991	-0.0000	-999.9723	-2.9932	17.0382
2017/02/24 10:26:53.361781359	-0.0000	-999.9729	-2.9932	17.0382
2017/02/24 10:26:53.521518659	-0.0000	-999.9729	-2.9984	17.0382
2017/02/24 10:26:53.810976433	-0.0000	-999.9729	-2.9984	17.0422
2017/02/24 10:26:54.361917076	-0.0000	-999.9731	-2.9984	17.0422
2017/02/24 10:26:54.525810935	-0.0000	-999.9731	-3.0032	17.0422
2017/02/24 10:26:54.811938371	-0.0000	-999.9731	-3.0032	17.0445
2017/02/24 10:26:54.861847633	-0.0000	-999.9733	-3.0032	17.0445
2017/02/24 10:26:55.519551240	-0.0000	-999.9733	-3.0077	17.0445
2017/02/24 10:26:55.612018890	-0.0000	-999.9733	-3.0077	17.0525
2017/02/24 10:26:55.862054554	-0.0000	-999.9733	-3.0077	17.0525
2017/02/24 10:26:56.412524557	-0.0000	-999.9733	-3.0077	17.0564
2017/02/24 10:26:56.523813607	-0.0000	-999.9733	-3.0119	17.0564
2017/02/24 10:26:56.862316358	-0.0000	-999.9724	-3.0119	17.0564
2017/02/24 10:26:57.212611062	-0.0000	-999.9724	-3.0119	17.0547
2017/02/24 10:26:57.362426216	-0.0000	-999.9726	-3.0119	17.0547
2017/02/24 10:26:57.516052178	-0.0000	-999.9726	-3.0157	17.0547
2017/02/24 10:26:58.213028834	-0.0000	-999.9726	-3.0157	17.0713
2017/02/24 10:26:58.362462647	-0.0000	-999.9731	-3.0157	17.0713
2017/02/24 10:26:58.529341531	-0.0000	-999.9731	-3.0194	17.0713
2017/02/24 10:26:59.013860162	-0.0000	-999.9731	-3.0194	17.0640
2017/02/24 10:26:59.362722321	-0.0000	-999.9734	-3.0194	17.0640
2017/02/24 10:26:59.528521668	-0.0000	-999.9734	-3.0228	17.0640
2017/02/24 10:26:59.813862557	-0.0000	-999.9734	-3.0228	17.0657
2017/02/24 10:27:00.363027612	-0.0000	-999.9725	-3.0228	17.0657
2017/02/24 10:27:00.525194959	-0.0000	-999.9725	-3.0259	17.0657
2017/02/24 10:27:00.614079293	-0.0000	-999.9725	-3.0259	17.0750
2017/02/24 10:27:00.862704876	-0.0000	-999.9731	-3.0259	17.0750
2017/02/24 10:27:01.515478045	-0.0000	-999.9731	-3.0288	17.0750
2017/02/24 10:27:02.515037458	-0.0000	-999.9731	-3.0314	17.0750
2017/02/24 10:27:02.815126528	-0.0000	-999.9731	-3.0314	17.0758
2017/02/24 10:27:03.215110416	-0.0000	-999.9731	-3.0314	17.0871
2017/02/24 10:27:03.363393039	-0.0000	-999.9728	-3.0314	17.0871
2017/02/24 10:27:03.514908336	-0.0000	-999.9728	-3.0339	17.0871
2017/02/24 10:27:04.215738804	-0.0000	-999.9728	-3.0339	1.8221
2017/02/24 10:27:04.363619053	-0.0000	-1,000.0029	-3.0339	1.8221
2017/02/24 10:27:04.524836864	-0.0000	-1,000.0029	-3.0362	1.8221
2017/02/24 10:27:04.815985811	-0.0000	-1,000.0029	-3.0362	1.8221
2017/02/24 10:27:05.363799284	-0.0000	-1,000.0042	-3.0362	1.8221
2017/02/24 10:27:05.518348658	-0.0000	-1,000.0042	-3.0383	1.8221
2017/02/24 10:27:05.863832368	-0.0000	-1,000.0016	-3.0383	1.8221
2017/02/24 10:27:06.516058061	-0.0000	-1,000.0016	-3.0403	1.8221
2017/02/24 10:27:06.817115389	-0.0000	-1,000.0016	-3.0403	16.9531
2017/02/24 10:27:06.864025250	-0.0000	-1,000.0046	-3.0403	16.9531
2017/02/24 10:27:07.514609942	-0.0000	-1,000.0046	-3.0421	16.9531
2017/02/24 10:27:07.617057227	-0.0000	-1,000.0046	-3.0421	17.0506
2017/02/24 10:27:07.863972787	-0.0000	-1,000.0074	-3.0421	17.0506
2017/02/24 10:27:08.513946174	-0.0000	-1,000.0074	-3.0438	17.0506
2017/02/24 10:27:08.617591997	-0.0000	-1,000.0074	-3.0438	17.0619
2017/02/24 10:27:08.864101364	-0.0000	-1,000.0107	-3.0438	17.0620
2017/02/24 10:27:09.217655921	-0.0000	-1,000.0107	-3.0438	17.0629
2017/02/24 10:27:09.364290155	-0.0000	-1,000.0049	-3.0438	17.0628
2017/02/24 10:27:09.513558385	-0.0000	-1,000.0049	-3.0454	17.0628
2017/02/24 10:27:10.218048264	-0.0000	-1,000.0049	-3.0454	17.0736
2017/02/24 10:27:10.364430072	-0.0000	-1,000.0046	-3.0454	17.0736
2017/02/24 10:27:10.514930269	-0.0000	-1,000.0046	-3.0468	17.0736
2017/02/24 10:27:11.513061093	-0.0000	-1,000.0046	-3.0482	17.0736
2017/02/24 10:27:12.513283395	-0.0000	-1,000.0046	-3.0495	17.0736
2017/02/24 10:27:13.019932962	-0.0000	-1,000.0046	-3.0495	17.0896
2017/02/24 10:27:13.365229226	-0.0000	-1,000.0092	-3.0495	17.0897
2017/02/24 10:27:13.512526139	-0.0000	-1,000.0092	-3.0506	17.0897
2017/02/24 10:27:13.619270827	-0.0000	-1,000.0092	-3.0506	17.0929
2017/02/24 10:27:13.865370282	-0.0000	-1,000.0029	-3.0506	17.0928
2017/02/24 10:27:14.419992320	-0.0000	-1,000.0029	-3.0506	17.0866
2017/02/24 10:27:14.525067229	-0.0000	-1,000.0029	-3.0517	17.0866
2017/02/24 10:27:14.865317352	-0.0000	-1,000.0065	-3.0517	17.0866
2017/02/24 10:27:15.365573770	-0.0000	-1,000.0063	-3.0517	17.0866
2017/02/24 10:27:15.420155805	-0.0000	-1,000.0063	-3.0517	17.0962
2017/02/24 10:27:15.525293285	-0.0000	-1,000.0063	-3.0527	17.0962
2017/02/24 10:27:16.220701068	-0.0000	-1,000.0063	-3.0527	17.0848
2017/02/24 10:27:16.365598707	-0.0000	-1,000.0067	-3.0527	17.0848
2017/02/24 10:27:16.522634310	-0.0000	-1,000.0067	-3.0536	17.0848
2017/02/24 10:27:17.020794158	-0.0000	-1,000.0067	-3.0536	17.0830
2017/02/24 10:27:17.365509940	-0.0000	-1,000.0070	-3.0536	17.0830
2017/02/24 10:27:17.525332213	-0.0000	-1,000.0070	-3.0545	17.0830
2017/02/24 10:27:17.821197220	-0.0000	-1,000.0070	-3.0545	17.0963
2017/02/24 10:27:17.865560208	-0.0000	-1,000.0072	-3.0545	17.0963
2017/02/24 10:27:18.522203743	-0.0000	-1,000.0072	-3.0552	17.0963
2017/02/24 10:27:18.821993033	-0.0000	-1,000.0072	-3.0552	17.0879
2017/02/24 10:27:18.865869012	-0.0000	-1,000.0070	-3.0552	17.0879
2017/02/24 10:27:19.524435055	-0.0000	-1,000.0070	-3.0560	17.0879
2017/02/24 10:27:19.622227049	-0.0000	-1,000.0070	-3.0560	17.0919
2017/02/24 10:27:19.865969945	-0.0000	-1,000.0067	-3.0560	17.0919
2017/02/24 10:27:20.523488037	-0.0000	-1,000.0067	-3.0567	17.0919
2017/02/24 10:27:20.622378177	-0.0000	-1,000.0067	-3.0567	17.1028
2017/02/24 10:27:20.866102416	-0.0000	-1,000.0064	-3.0567	17.1028
2017/02/24 10:27:21.222980454	-0.0000	-1,000.0064	-3.0567	17.0842
2017/02/24 10:27:21.366115983	-0.0000	-1,000.0065	-3.0567	17.0842
2017/02/24 10:27:21.524277078	-0.0000	-1,000.0065	-3.0573	17.0842
2017/02/24 10:27:22.223187918	-0.0000	-1,000.0065	-3.0573	17.0926
2017/02/24 10:27:22.366390424	-0.0000	-1,000.0068	-3.0573	17.0926
2017/02/24 10:27:22.521504997	-0.0000	-1,000.0068	-3.0579	17.0926
2017/02/24 10:27:23.527269579	-0.0000	-1,000.0068	-3.0585	17.0926
2017/02/24 10:27:24.529674184	-0.0000	-1,000.0068	-3.0590	17.0926
2017/02/24 10:27:24.824848721	-0.0000	-1,000.0068	-3.0590	17.1003
2017/02/24 10:27:24.867084926	-0.0000	-1,000.0069	-3.0590	17.1003
2017/02/24 10:27:25.523390995	-0.0000	-1,000.0069	-3.0594	17.1003
2017/02/24 10:27:25.624764540	-0.0000	-1,000.0069	-3.0594	17.0980
2017/02/24 10:27:25.867159159	-0.0000	-1,000.0070	-3.0594	17.0980
2017/02/24 10:27:26.225088639	-0.0000	-1,000.0070	-3.0594	17.0944
2017/02/24 10:27:26.520026868	-0.0000	-1,000.0070	-3.0598	17.0944
2017/02/24 10:27:26.867288196	-0.0000	-1,000.0074	-3.0598	17.0944
2017/02/24 10:27:27.225252954	-0.0000	-1,000.0074	-3.0598	17.1054
2017/02/24 10:27:27.367170065	-0.0000	-1,000.0075	-3.0598	17.1054
2017/02/24 10:27:27.522353969	-0.0000	-1,000.0075	-3.0602	17.1054
2017/02/24 10:27:28.027048862	-0.0000	-1,000.0075	-3.0602	17.0937
2017/02/24 10:27:28.367445674	-0.0000	-1,000.0076	-3.0602	17.0937
2017/02/24 10:27:28.519366213	-0.0000	-1,000.0076	-3.0606	17.0937
2017/02/24 10:27:28.827309590	-0.0000	-1,000.0076	-3.0606	17.0934
2017/02/24 10:27:29.367653095	-0.0000	-1,000.0079	-3.0606	17.0934
2017/02/24 10:27:29.526341167	-0.0000	-1,000.0079	-3.0609	17.0934
2017/02/24 10:27:29.827510856	-0.0000	-1,000.0079	-3.0609	17.1046
2017/02/24 10:27:29.867722080	-0.0000	-1,000.0084	-3.0609	17.1047
2017/02/24 10:27:30.526176199	-0.0000	-1,000.0084	-3.0613	17.1047
2017/02/24 10:27:30.828317204	-0.0000	-1,000.0084	-3.0613	17.1018
2017/02/24 10:27:30.867590545	-0.0000	-1,000.0081	-3.0613	17.1018
2017/02/24 10:27:31.428354253	-0.0000	-1,000.0081	-3.0613	17.0967
2017/02/24 10:27:31.526533284	-0.0000	-1,000.0081	-3.0616	17.0967
2017/02/24 10:27:31.867848034	-0.0000	-1,000.0079	-3.0616	17.0967
2017/02/24 10:27:32.367860696	-0.0000	-1,000.0076	-3.0616	17.0967
2017/02/24 10:27:32.518934004	-0.0000	-1,000.0076	-3.0618	17.0967
2017/02/24 10:27:32.629091459	-0.0000	-1,000.0076	-3.0618	17.1160
2017/02/24 10:27:33.229316359	-0.0000	-1,000.0076	-3.0618	17.1034
2017/02/24 10:27:33.368024699	-0.0000	-1,000.0074	-3.0618	17.1034
2017/02/24 10:27:33.530804575	-0.0000	-1,000.0074	-3.0621	17.1034
2017/02/24 10:27:34.229820728	-0.0000	-1,000.0074	-3.0621	17.0975
2017/02/24 10:27:34.368381288	-0.0000	-1,000.0071	-3.0621	17.0975
2017/02/24 10:27:34.530442095	-0.0000	-1,000.0071	-3.0623	17.0975
2017/02/24 10:27:34.829752602	-0.0000	-1,000.0071	-3.0623	17.1067
2017/02/24 10:27:35.368810478	-0.0000	-1,000.0073	-3.0623	17.1067
2017/02/24 10:27:35.521142484	-0.0000	-1,000.0073	-3.0625	17.1067
2017/02/24 10:27:35.830332596	-0.0000	-1,000.0073	-3.0625	17.1086
2017/02/24 10:27:35.868416387	-0.0000	-1,000.0074	-3.0625	17.1086
2017/02/24 10:27:36.517786590	-0.0000	-1,000.0074	-3.0627	17.1086
2017/02/24 10:27:36.630658869	-0.0000	-1,000.0074	-3.0627	17.1071
2017/02/24 10:27:36.868372902	-0.0000	-1,000.0073	-3.0627	17.1071
2017/02/24 10:27:37.520394034	-0.0000	-1,000.0073	-3.0628	17.1071
2017/02/24 10:27:37.630919471	-0.0000	-1,000.0073	-3.0628	17.1184
2017/02/24 10:27:37.868844291	-0.0000	-1,000.0075	-3.0628	17.1184
2017/02/24 10:27:38.231188764	-0.0000	-1,000.0075	-3.0628	17.1056
2017/02/24 10:27:38.531044061	-0.0000	-1,000.0075	-3.0630	17.1056
2017/02/24 10:27:38.868810036	-0.0000	-1,000.0074	-3.0630	17.1056
2017/02/24 10:27:39.231589978	-0.0000	-1,000.0074	-3.0630	17.1069
2017/02/24 10:27:39.369005205	-0.0000	-1,000.0073	-3.0630	17.1069
2017/02/24 10:27:39.524051845	-0.0000	-1,000.0073	-3.0631	17.1069
2017/02/24 10:27:40.517160261	-0.0000	-1,000.0073	-3.0632	17.1069
2017/02/24 10:27:41.520427566	-0.0000	-1,000.0073	-3.0633	17.1069
2017/02/24 10:27:41.632856671	-0.0000	-1,000.0073	-3.0633	17.1033
2017/02/24 10:27:41.832649148	-0.0000	-1,000.0073	-3.0633	17.1095
2017/02/24 10:27:41.869338085	-0.0000	-1,000.0074	-3.0633	17.1095
2017/02/24 10:27:42.527224505	-0.0000	-1,000.0074	-3.0635	17.1095
2017/02/24 10:27:42.633204168	-0.0000	-1,000.0074	-3.0635	17.1119
2017/02/24 10:27:42.869468872	-0.0000	-1,000.0070	-3.0635	17.1119
2017/02/24 10:27:43.519443701	-0.0000	-1,000.0070	-3.0635	17.1119
2017/02/24 10:27:43.633581008	-0.0000	-1,000.0070	-3.0635	17.0980
2017/02/24 10:27:43.869577193	-0.0000	-1,000.0072	-3.0635	17.0980
2017/02/24 10:27:44.233871758	-0.0000	-1,000.0072	-3.0635	17.1186
2017/02/24 10:27:44.522289828	-0.0000	-1,000.0072	-3.0636	17.1186
2017/02/24 10:27:44.869848454	-0.0000	-1,000.0075	-3.0636	17.1186
2017/02/24 10:27:45.234088522	-0.0000	-1,000.0075	-3.0636	17.1364
2017/02/24 10:27:45.370049386	-0.0000	-1,000.0077	-3.0636	17.1364
2017/02/24 10:27:45.516437262	-0.0000	-1,000.0077	-3.0637	17.1364
2017/02/24 10:27:46.234770962	-0.0000	-1,000.0077	-3.0637	17.1169
2017/02/24 10:27:46.370356653	-0.0000	-1,000.0081	-3.0637	17.1169
2017/02/24 10:27:46.523393930	-0.0000	-1,000.0081	-3.0638	17.1169
2017/02/24 10:27:46.835112335	-0.0000	-1,000.0081	-3.0638	17.1274
2017/02/24 10:27:47.370467629	-0.0000	-1,000.0082	-3.0638	17.1274
2017/02/24 10:27:47.515797798	-0.0000	-1,000.0082	-3.0639	17.1274
2017/02/24 10:27:47.835446546	-0.0000	-1,000.0082	-3.0639	17.1146
2017/02/24 10:27:48.370676367	-0.0000	-1,000.0083	-3.0639	17.1146
2017/02/24 10:27:48.515660925	-0.0000	-1,000.0083	-3.0640	17.1146
2017/02/24 10:27:48.836087185	-0.0000	-1,000.0083	-3.0640	17.0925
2017/02/24 10:27:48.870322463	-0.0000	-1,000.0085	-3.0640	17.0925
2017/02/24 10:27:49.435951431	-0.0000	-1,000.0085	-3.0640	17.0971
2017/02/24 10:27:49.525320614	-0.0000	-1,000.0085	-3.0640	17.0971
2017/02/24 10:27:50.516458165	-0.0000	-1,000.0085	-3.0641	17.0971
2017/02/24 10:27:50.636470848	-0.0000	-1,000.0085	-3.0641	17.1008
2017/02/24 10:27:50.871037301	-0.0000	-1,000.0089	-3.0641	17.1008
2017/02/24 10:27:51.237144596	-0.0000	-1,000.0089	-3.0641	17.1034
2017/02/24 10:27:51.371406494	-0.0000	-1,000.0090	-3.0641	17.1034
2017/02/24 10:27:51.514984614	-0.0000	-1,000.0090	-3.0641	17.1034
2017/02/24 10:27:52.037471110	-0.0000	-1,000.0090	-3.0641	17.1133
2017/02/24 10:27:52.371520748	-0.0000	-1,000.0095	-3.0641	17.1133
2017/02/24 10:27:52.514579388	-0.0000	-1,000.0095	-3.0642	17.1133
2017/02/24 10:27:53.037598342	-0.0000	-1,000.0095	-3.0642	17.1142
2017/02/24 10:27:53.371537953	-0.0000	-1,000.0101	-3.0642	17.1142
2017/02/24 10:27:53.514558161	-0.0000	-1,000.0101	-3.0642	17.1142
2017/02/24 10:27:53.838373411	-0.0000	-1,000.0101	-3.0642	17.1318
2017/02/24 10:27:54.371477791	-0.0000	-1,000.0103	-3.0642	17.1318
2017/02/24 10:27:54.514236855	-0.0000	-1,000.0103	-3.0643	17.1318
2017/02/24 10:27:54.838589943	-0.0000	-1,000.0103	-3.0643	17.1564
2017/02/24 10:27:54.871454217	-0.0000	-1,000.0106	-3.0643	17.1564
2017/02/24 10:27:55.514527698	-0.0000	-1,000.0106	-3.0643	17.1564
2017/02/24 10:27:55.638924217	-0.0000	-1,000.0106	-3.0643	17.1491
2017/02/24 10:27:55.871325393	-0.0000	-1,000.0105	-3.0643	17.1491
2017/02/24 10:27:56.513735928	-0.0000	-1,000.0105	-3.0644	17.1491
2017/02/24 10:27:56.639121052	-0.0000	-1,000.0105	-3.0644	17.1371
2017/02/24 10:27:56.871751645	-0.0000	-1,000.0102	-3.0644	17.1371
2017/02/24 10:27:57.439789511	-0.0000	-1,000.0102	-3.0644	17.1273
2017/02/24 10:27:57.513874067	-0.0000	-1,000.0102	-3.0644	17.1273
2017/02/24 10:27:58.039759967	-0.0000	-1,000.0102	-3.0644	17.1521
2017/02/24 10:27:58.372088180	-0.0000	-1,000.0104	-3.0644	17.1521
2017/02/24 10:27:58.523744588	-0.0000	-1,000.0104	-3.0644	17.1521
2017/02/24 10:27:59.039916385	-0.0000	-1,000.0104	-3.0644	17.3964
